id_subject,control,group,group_code,id_partner,id_dyad,session,day,assistant,phrase,phrase_type,phrase_sign,phrase_number,phrase_age,answer_chequeado,phrase_order,answer_1,confidence_1,answer_dyad,answer_3,confidence_3,dialogue,no_agreement,revision,score_1,score_dyad,score_3,subject_type,age,gender,educ,religion,football,patriot,vegetarian,sport,crt_1_ans,crt_2_ans,crt_3_ans,crt_4_ans,crt_5_ans,crt_6_ans,crt_7_ans,crt_8_ans,type_dyad,heterogeneous_dyad,mixed_dyad,phrase_concordant,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,crt_8,crt_score
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,3,MV,M,1,0,V,3,F,5,F,F,5,0,0,0,0,0,0,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,4,KF,K,0,6,F,4,V,4,V,V,5,0,0,0,0,0,0,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,1,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,5,MF,M,0,4,F,5,F,5,,F,5,1,1,0,1,0,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,6,KF,K,0,12,F,6,V,3,V,V,4,0,0,0,0,0,0,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,1,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,7,MV,M,0,14,V,7,F,3,F,F,5,0,0,0,0,0,0,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,8,MV,M,0,2,V,8,V,4,V,V,4,0,0,0,1,1,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,9,MF,M,0,5,F,9,V,4,V,V,4,0,0,0,0,0,0,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,10,MF,M,1,10,F,10,V,3,,V,3,1,1,0,0,0,0,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,11,MV,M,1,5,V,11,F,4,,F,4,1,1,0,0,0,0,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,12,MV,M,0,9,V,12,F,3,V,V,2,1,0,1,0,1,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,13,MF,M,0,7,F,13,F,5,F,F,5,0,0,0,1,1,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,14,KV,K,0,4,V,14,V,5,V,V,5,0,0,0,1,1,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,1,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,15,KF,K,0,10,F,15,F,5,F,F,5,0,0,0,1,1,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,1,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,16,MF,M,0,6,F,16,F,4,F,F,5,0,0,0,1,1,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,0,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,17,KV,K,1,9,V,17,V,5,V,V,5,0,0,0,1,1,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,1,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,18,KV,K,1,7,V,18,F,3,V,V,4,1,0,1,0,1,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,1,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,19,KV,K,1,12,V,19,V,4,V,V,4,1,0,0,1,1,1,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,1,1,1,1,1,1,1,1,1,1
5,0,Heterogeneous,1,[4516.44763244],3,1,tuesday,Ivo,20,KF,K,0,9,F,20,V,4,V,V,4,0,0,0,0,0,0,K,36,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,Sí,No,No hago actividad física,2,3,47,15,8,5,50,29,MK,1,0,1,1,1,1,1,1,1,1,1,1
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,1,KV,K,0,1,V,1,V,3,V,V,4,0,0,0,1,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,2,KF,K,1,8,F,2,V,3,V,F,3,1,0,1,0,0,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,3,MV,M,1,0,V,3,F,4,F,V,3,0,0,1,0,0,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,4,KF,K,0,6,F,4,V,2,V,F,5,0,0,1,0,0,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,5,MF,M,0,4,F,5,V,3,,F,3,1,1,1,0,0,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,6,KF,K,0,12,F,6,V,5,V,F,4,0,0,1,0,0,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,7,MV,M,0,14,V,7,F,5,F,V,4,0,0,1,0,0,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,8,MV,M,0,2,V,8,V,5,V,V,5,0,0,0,1,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,9,MF,M,0,5,F,9,V,4,V,V,2,0,0,0,0,0,0,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,10,MF,M,1,10,F,10,F,4,,F,3,1,1,0,1,0,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,11,MV,M,1,5,V,11,V,4,,V,4,1,1,0,1,0,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,12,MV,M,0,9,V,12,V,4,V,V,5,1,0,0,1,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,13,MF,M,0,7,F,13,F,5,F,F,5,0,0,0,1,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,14,KV,K,0,4,V,14,V,4,V,V,4,0,0,0,1,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,15,KF,K,0,10,F,15,F,5,F,F,5,0,0,0,1,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,16,MF,M,0,6,F,16,F,5,F,F,3,0,0,0,1,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,1,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,17,KV,K,1,9,V,17,V,3,V,V,4,0,0,0,1,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,18,KV,K,1,7,V,18,V,3,V,V,4,1,0,0,1,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,19,KV,K,1,12,V,19,F,3,V,V,3,1,0,1,0,1,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
6,0,Heterogeneous,1,[3576.8768943],3,1,tuesday,Ivo,20,KF,K,0,9,F,20,V,4,V,F,3,0,0,1,0,0,1,M,21,Mujer,Secundario Completo,Nada importante,Poco importante,No,No,3 o 4,2,3,471,15,8,529,50,29,MK,1,0,0,1,1,0,1,1,0,1,1,0.75
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,1,KV,K,0,1,V,1,V,3,V,V,4,1,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,2,KF,K,1,8,F,2,F,3,V,V,2,1,0,1,1,0,0,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,3,MV,M,1,0,V,3,V,4,V,V,4,0,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,4,KF,K,0,6,F,4,V,5,V,V,4,1,0,0,0,0,0,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,5,MF,M,0,4,F,5,V,3,F,F,3,1,0,1,0,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,6,KF,K,0,12,F,6,F,3,F,F,3,1,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,7,MV,M,0,14,V,7,F,4,F,F,4,0,0,0,0,0,0,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,8,MV,M,0,2,V,8,V,4,V,V,4,0,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,9,MF,M,0,5,F,9,V,4,V,V,3,0,0,0,0,0,0,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,10,MF,M,1,10,F,10,V,1,V,V,1,0,0,0,0,0,0,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,11,MV,M,1,5,V,11,F,2,V,V,4,1,0,1,0,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,12,MV,M,0,9,V,12,V,3,V,V,4,1,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,13,MF,M,0,7,F,13,F,5,F,F,5,1,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,14,KV,K,0,4,V,14,V,3,F,F,2,1,0,1,1,0,0,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,15,KF,K,0,10,F,15,F,5,F,F,5,0,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,16,MF,M,0,6,F,16,F,3,F,F,4,0,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,0,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,17,KV,K,1,9,V,17,V,3,V,V,4,1,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,18,KV,K,1,7,V,18,V,3,F,V,3,1,0,0,1,0,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,19,KV,K,1,12,V,19,V,2,V,V,3,0,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
7,0,Heterogeneous,1,[6365.32267437],4,1,tuesday,Joaco G,20,KF,K,0,9,F,20,F,2,F,F,3,0,0,0,1,1,1,K,30,Varón,Universitario/Terciario Incompleto,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,100,29,MK,1,1,1,1,1,1,1,1,1,0,1,0.875
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,1,KV,K,0,1,V,1,F,5,V,V,3,1,0,1,0,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,2,KF,K,1,8,F,2,V,2,V,V,4,1,0,0,0,0,0,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,3,MV,M,1,0,V,3,V,5,V,V,5,0,0,0,1,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,4,KF,K,0,6,F,4,F,5,V,V,3,1,0,1,1,0,0,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,5,MF,M,0,4,F,5,F,3,F,F,2,1,0,0,1,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,6,KF,K,0,12,F,6,V,4,F,F,5,1,0,1,0,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,7,MV,M,0,14,V,7,F,3,F,V,2,0,0,1,0,0,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,8,MV,M,0,2,V,8,V,4,V,V,5,0,0,0,1,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,9,MF,M,0,5,F,9,V,4,V,F,3,0,0,1,0,0,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,10,MF,M,1,10,F,10,V,3,V,V,5,0,0,0,0,0,0,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,11,MV,M,1,5,V,11,V,4,V,V,5,1,0,0,1,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,12,MV,M,0,9,V,12,F,4,V,V,4,1,0,1,0,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,13,MF,M,0,7,F,13,V,5,F,F,3,1,0,1,0,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,14,KV,K,0,4,V,14,F,3,F,F,4,1,0,0,0,0,0,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,15,KF,K,0,10,F,15,F,5,F,F,5,0,0,0,1,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,16,MF,M,0,6,F,16,F,3,F,F,2,0,0,0,1,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,1,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,17,KV,K,1,9,V,17,F,5,V,V,3,1,0,1,0,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,18,KV,K,1,7,V,18,F,4,F,F,2,1,0,0,0,0,0,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,19,KV,K,1,12,V,19,V,5,V,F,2,0,0,1,1,1,0,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
8,0,Heterogeneous,1,[3173.52007335],4,1,tuesday,Joaco G,20,KF,K,0,9,F,20,F,5,F,F,5,0,0,0,1,1,1,M,30,Mujer,Posgrado Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,50,1,MK,1,1,0,1,1,1,0,1,1,1,0,0.75
9,0,Homogeneous,0,[7469.28394373],5,1,tuesday,Joaco N,1,KV,K,0,1,V,1,V,3,F,V,2,1,0,0,1,0,1,M,23,Mujer,Universitario/Terciario Incompleto,Poco importante,Poco importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
9,0,Homogeneous,0,[7469.28394373],5,1,tuesday,Joaco N,2,KF,K,1,8,F,2,V,1,F,F,2,1,0,1,0,1,1,M,23,Mujer,Universitario/Terciario Incompleto,Poco importante,Poco importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
9,0,Homogeneous,0,[7469.28394373],5,1,tuesday,Joaco N,3,MV,M,1,0,V,3,F,4,F,F,3,0,0,0,0,0,0,M,23,Mujer,Universitario/Terciario Incompleto,Poco importante,Poco importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
9,0,Homogeneous,0,[7469.28394373],5,1,tuesday,Joaco N,4,KF,K,0,6,F,4,F,3,F,F,3,1,0,0,1,1,1,M,23,Mujer,Universitario/Terciario Incompleto,Poco importante,Poco importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
9,0,Homogeneous,0,[7469.28394373],5,1,tuesday,Joaco N,5,MF,M,0,4,F,5,F,4,F,F,4,1,0,0,1,1,1,M,23,Mujer,Universitario/Terciario Incompleto,Poco importante,Poco importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
9,0,Homogeneous,0,[7469.28394373],5,1,tuesday,Joaco N,6,KF,K,0,12,F,6,F,5,F,F,5,1,0,0,1,1,1,M,23,Mujer,Universitario/Terciario Incompleto,Poco importante,Poco importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
